date,close,high,low,open,volume
2019-02-22,172.97,173,171.38,171.58,18913154
2019-02-25,174.23,175.87,173.95,174.16,21873358
2019-02-26,174.33,175.3,173.17,173.71,17070211
2019-02-27,174.87,175,172.73,173.21,27835389
2019-02-28,173.15,174.91,172.92,174.32,28215416
2019-03-01,174.97,175.15,172.89,174.28,25886167
2019-03-04,175.85,177.75,173.97,175.69,27436203
2019-03-05,175.53,176,174.54,175.94,19737419
2019-03-06,174.52,175.49,173.94,174.67,20810384
2019-03-07,172.5,174.44,172.02,173.87,24796374
2019-03-08,172.91,173.07,169.5,170.32,23999358
2019-03-11,178.9,179.12,175.35,175.49,32011034
2019-03-12,180.91,182.67,179.37,180,32467584
2019-03-13,181.71,183.3,180.92,182.25,31032524
2019-03-14,183.73,184.1,182.56,183.9,23579508
2019-03-15,186.12,187.33,183.74,184.85,39042912
2019-03-18,188.02,188.39,185.79,185.8,26219832
2019-03-19,186.53,188.99,185.92,188.35,31646369
2019-03-20,188.16,189.49,184.73,186.23,31035231
2019-03-21,195.09,196.33,189.81,190.02,51034237
2019-03-22,191.05,197.69,190.78,195.34,42407666
2019-03-25,188.74,191.98,186.6,191.51,43845293
2019-03-26,186.79,192.88,184.58,191.66,49800538
2019-03-27,188.47,189.76,186.55,188.75,29848427
2019-03-28,188.72,189.56,187.53,188.95,20780363
2019-03-29,189.95,190.08,188.54,189.83,23563961
2019-04-01,191.24,191.68,188.38,191.64,27861964
2019-04-02,194.02,194.46,191.05,191.09,22765732
2019-04-03,195.35,196.5,193.15,193.25,23271830
2019-04-04,195.69,196.37,193.14,194.79,19114275
2019-04-05,197,197.1,195.93,196.45,18526644
2019-04-08,200.1,200.23,196.34,196.42,25881697
2019-04-09,199.5,202.85,199.23,200.32,35768237
2019-04-10,200.62,200.74,198.18,198.68,21695288
2019-04-11,198.95,201,198.44,200.85,20900808
2019-04-12,198.87,200.14,196.21,199.2,27760668
2019-04-15,199.23,199.85,198.01,198.58,17536646
2019-04-16,199.25,201.37,198.56,199.46,25696385
2019-04-17,203.13,203.38,198.61,199.54,28906780
2019-04-18,203.86,204.15,202.52,203.12,24195766
2019-04-22,204.53,204.94,202.34,202.83,19439545
2019-04-23,207.48,207.75,203.9,204.43,23322991
2019-04-24,207.16,208.48,207.05,207.36,17540609
2019-04-25,205.28,207.76,205.12,206.83,18543206
2019-04-26,204.3,205,202.12,204.9,18649102
2019-04-29,204.61,205.97,203.86,204.4,22204716
2019-04-30,200.67,203.4,199.11,203.06,46534923
2019-05-01,210.52,215.31,209.23,209.88,64827328
2019-05-02,209.15,212.65,208.13,209.84,31996324
2019-05-03,211.75,211.84,210.23,210.89,20892378
2019-05-06,208.48,208.84,203.5,204.29,32443113
2019-05-07,202.86,207.42,200.83,205.88,38763698
2019-05-08,202.9,205.34,201.75,201.9,26339504
2019-05-09,200.72,201.68,196.66,200.4,34908607
2019-05-10,197.18,198.85,192.77,197.42,41208712
2019-05-13,185.72,189.48,182.85,187.71,57430623
2019-05-14,188.66,189.7,185.41,186.41,36529677
2019-05-15,190.92,191.75,186.02,186.27,26544718
2019-05-16,190.08,192.47,188.84,189.91,33031364
2019-05-17,189,190.9,186.76,186.93,32879090
2019-05-20,183.09,184.35,180.28,183.52,38612290
2019-05-21,186.6,188,184.7,185.22,28364848
2019-05-22,182.78,185.71,182.55,184.66,29748556
2019-05-23,179.66,180.54,177.81,179.8,36529736
2019-05-24,178.97,182.14,178.62,180.2,23714686
2019-05-28,178.23,180.59,177.91,178.92,27948160
2019-05-29,177.38,179.35,176,176.42,28481165
2019-05-30,178.3,179.23,176.67,177.95,21218412
2019-05-31,175.07,177.99,174.99,176.23,27043584
2019-06-03,173.3,177.92,170.27,175.6,40396069
2019-06-04,179.64,179.83,174.52,175.44,30967961
2019-06-05,182.54,184.99,181.14,184.28,29773427
2019-06-06,185.22,185.47,182.15,183.08,22526311
2019-06-07,190.15,191.92,185.77,186.51,30684393
2019-06-10,192.58,195.37,191.62,191.81,26220851
2019-06-11,194.81,196,193.6,194.86,26932882
2019-06-12,194.19,195.97,193.39,193.95,18253189
2019-06-13,194.15,196.79,193.6,194.7,21674625
2019-06-14,192.74,193.59,190.3,191.55,18761474
2019-06-17,193.89,194.96,192.17,192.9,14669144
2019-06-18,198.45,200.29,195.21,196.05,26551004
2019-06-19,197.87,199.88,197.31,199.68,21124235
2019-06-20,199.46,200.61,198.03,200.37,21513988
2019-06-21,198.78,200.85,198.15,198.8,47800589
2019-06-24,198.58,200.16,198.17,198.54,18220421
2019-06-25,195.57,199.26,195.29,198.43,21070334
2019-06-26,199.8,200.99,197.35,197.77,26067512
2019-06-27,199.74,201.57,199.57,200.29,20899717
2019-06-28,197.92,199.5,197.05,198.68,31110642
2019-07-01,201.55,204.49,200.65,203.17,27316739
2019-07-02,202.73,203.13,201.36,201.41,16935217
2019-07-03,204.41,204.44,202.69,203.28,11362045
2019-07-05,204.23,205.08,202.9,203.35,17265518
2019-07-08,200.02,201.4,198.41,200.81,25338628
2019-07-09,201.24,201.51,198.81,199.2,20578015
2019-07-10,203.23,203.73,201.56,201.85,17897138
2019-07-11,201.75,204.39,201.71,203.31,20191842
2019-07-12,203.3,204,202.2,202.45,17595212
2019-07-15,205.21,205.87,204,204.09,16947420
2019-07-16,204.5,206.11,203.5,204.59,16866816
2019-07-17,203.35,205.09,203.27,204.05,14107450
2019-07-18,205.66,205.88,203.7,204,18582161
2019-07-19,202.59,206.5,202.36,205.79,20929307
2019-07-22,207.22,207.23,203.61,203.65,22277932
2019-07-23,208.84,208.91,207.29,208.46,18355210
2019-07-24,208.67,209.15,207.17,207.67,14991567
2019-07-25,207.02,209.24,206.73,208.89,13909535
2019-07-26,207.74,209.73,207.14,207.48,17618874
2019-07-29,209.68,210.64,208.44,208.46,21673389
2019-07-30,208.78,210.16,207.31,208.76,33935718
2019-07-31,213.04,221.37,211.3,216.42,69281361
2019-08-01,208.43,218.03,206.74,213.9,54017922
2019-08-02,204.02,206.43,201.63,205.53,40862122
2019-08-05,193.34,198.65,192.58,197.99,52392969
2019-08-06,197,198.07,194.04,196.31,35824787
2019-08-07,199.04,199.56,193.82,195.41,33364400
2019-08-08,203.43,203.53,199.39,200.2,27009523
2019-08-09,200.99,202.76,199.29,201.3,24619746
2019-08-12,200.48,202.05,199.15,199.62,22481889
2019-08-13,208.97,212.14,200.48,201.02,47539786
2019-08-14,202.75,206.44,202.59,203.16,36547443
2019-08-15,201.74,205.14,199.67,203.46,27883363
2019-08-16,206.5,207.16,203.84,204.28,28813624
2019-08-19,210.35,212.73,210.03,210.62,24431915
2019-08-20,210.36,213.35,210.32,210.88,26919529
2019-08-21,212.64,213.65,211.6,212.99,21564747
2019-08-22,212.46,214.44,210.75,213.19,22267819
2019-08-23,202.64,212.05,201,209.43,46882843
2019-08-26,206.49,207.19,205.06,205.86,26066130
2019-08-27,204.16,208.55,203.53,207.86,25897344
2019-08-28,205.53,205.72,203.32,204.1,15957632
2019-08-29,209.01,209.32,206.66,208.5,21007652
2019-08-30,208.74,210.45,207.2,210.16,21162561
2019-09-03,205.7,206.98,204.22,206.43,20059574
2019-09-04,209.19,209.48,207.32,208.39,19216820
2019-09-05,213.28,213.97,211.51,212,23946984
2019-09-06,213.26,214.42,212.51,214.05,19362294
2019-09-09,214.17,216.44,211.07,214.84,27309401
2019-09-10,216.7,216.78,211.71,213.86,31777931
2019-09-11,223.59,223.71,217.73,218.07,44289646
2019-09-12,223.09,226.42,222.86,224.8,32226669
2019-09-13,218.75,220.79,217.02,220,39763296
2019-09-16,219.9,220.13,217.56,217.73,21158141
2019-09-17,220.7,220.82,219.12,219.96,18386468
2019-09-18,222.77,222.85,219.44,221.06,25643093
2019-09-19,220.96,223.76,220.37,222.01,22187876
2019-09-20,217.73,222.56,217.47,221.38,57977094
2019-09-23,218.72,219.84,217.65,218.95,19419648
2019-09-24,217.68,222.49,217.19,221.03,31434367
2019-09-25,221.03,221.5,217.14,218.55,22481006
2019-09-26,219.89,220.94,218.83,220,19088312
2019-09-27,218.82,220.96,217.28,220.54,25361285
2019-09-30,223.97,224.58,220.79,220.9,26318583
2019-10-01,224.59,228.22,224.2,225.07,36187163
2019-10-02,218.96,223.58,217.93,223.06,35767257
2019-10-03,220.82,220.96,215.13,218.43,30352686
2019-10-04,227.01,227.49,223.89,225.64,34755553
2019-10-07,227.06,229.93,225.84,226.27,30889269
2019-10-08,224.4,228.06,224.33,225.82,29282700
2019-10-09,227.03,227.79,225.64,227.03,19029424
2019-10-10,230.09,230.44,227.3,227.93,28962984
2019-10-11,236.21,237.64,232.31,232.95,41990210
2019-10-14,235.87,238.13,234.67,234.9,24413484
2019-10-15,235.32,237.65,234.88,236.39,23040483
2019-10-16,234.37,235.24,233.2,233.37,19286694
2019-10-17,235.28,236.15,233.52,235.09,17272897
2019-10-18,236.41,237.58,234.29,234.59,24248023
2019-10-21,240.51,240.99,237.32,237.52,21811567
2019-10-22,239.96,242.2,239.62,241.16,22684001
2019-10-23,243.18,243.24,241.22,242.1,19932545
2019-10-24,243.58,244.8,241.81,244.51,17916255
2019-10-25,246.58,246.73,242.88,243.16,18369296
2019-10-28,249.05,249.25,246.72,247.42,23655368
2019-10-29,243.29,249.75,242.57,248.97,35709867
2019-10-30,243.26,245.3,241.21,244.76,31130522
2019-10-31,248.76,249.17,237.26,247.24,34790520
2019-11-01,255.82,255.93,249.16,249.54,37781334
2019-11-04,257.5,257.85,255.38,257.33,25817952
2019-11-05,257.13,258.19,256.32,257.05,19974427
2019-11-06,257.24,257.49,255.37,256.77,18966124
2019-11-07,259.43,260.35,258.11,258.74,23735083
2019-11-08,260.14,260.44,256.85,258.69,17520495
2019-11-11,262.2,262.47,258.28,258.3,20507459
2019-11-12,261.96,262.79,260.92,261.55,21847226
2019-11-13,264.47,264.78,261.07,261.13,25817593
2019-11-14,262.64,264.88,262.1,263.75,22395556
2019-11-15,265.76,265.78,263.01,263.68,25093666
2019-11-18,267.1,267.43,264.23,265.8,21700897
2019-11-19,266.29,268,265.39,267.9,19069597
2019-11-20,263.19,266.08,260.4,265.54,26609919
2019-11-21,262.01,264.01,261.18,263.69,30348778
2019-11-22,261.78,263.18,260.84,262.59,16331263
2019-11-25,266.37,266.44,262.52,262.71,21029517
2019-11-26,264.29,267.16,262.5,266.94,26334882
2019-11-27,267.84,267.98,265.31,265.58,16386122
2019-11-29,267.25,268,265.9,266.6,11654363
2019-12-02,264.16,268.25,263.45,267.27,23693550
2019-12-03,259.45,259.53,256.29,258.31,29377268
2019-12-04,261.74,263.31,260.68,261.07,16810388
2019-12-05,265.58,265.89,262.73,263.79,18661343
2019-12-06,270.71,271,267.3,267.48,26547493
2019-12-09,266.92,270.8,264.91,270,32182645
2019-12-10,268.48,270.07,265.86,268.6,22632383
2019-12-11,270.77,271.1,268.5,268.81,19723391
2019-12-12,271.46,272.56,267.32,267.78,34437042
2019-12-13,275.15,275.3,270.93,271.46,33432806
2019-12-16,279.86,280.79,276.98,277,32081105
2019-12-17,280.41,281.77,278.8,279.57,28575798
2019-12-18,279.74,281.9,279.12,279.8,29024687
2019-12-19,280.02,281.18,278.95,279.5,24626947
2019-12-20,279.44,282.65,278.56,282.23,69032743
2019-12-23,284,284.25,280.37,280.53,24677883
2019-12-24,284.27,284.89,282.92,284.69,12119714
2019-12-26,289.91,289.98,284.7,284.82,23334004
2019-12-27,289.8,293.97,288.12,291.12,36592936
2019-12-30,291.52,292.69,285.22,289.46,36059614
2019-12-31,293.65,293.68,289.52,289.93,25247625
2020-01-02,300.35,300.6,295.19,296.24,33911864
2020-01-03,297.43,300.58,296.5,297.15,36633878
2020-01-06,299.8,299.96,292.75,293.79,29644644
2020-01-07,298.39,300.9,297.48,299.84,27877655
2020-01-08,303.19,304.44,297.16,297.16,33090946
2020-01-09,309.63,310.43,306.2,307.24,42621542
2020-01-10,310.33,312.67,308.25,310.6,35217272
2020-01-13,316.96,317.07,311.15,311.64,30028742
2020-01-14,312.68,317.57,312.17,316.7,40653457
2020-01-15,311.34,315.5,309.55,311.85,30480882
2020-01-16,315.24,315.7,312.09,313.59,27207254
2020-01-17,318.73,318.74,315,316.27,34454117
2020-01-21,316.57,319.02,316,317.19,27235039
2020-01-22,317.7,319.99,317.31,318.58,25458115
2020-01-23,319.23,319.56,315.65,317.92,26117993
2020-01-24,318.31,323.33,317.52,320.25,36634380
2020-01-27,308.95,311.77,304.88,310.06,40485005
2020-01-28,317.69,318.4,312.19,312.6,40558486
2020-01-29,324.34,327.85,321.38,324.45,54149928
2020-01-30,323.87,324.09,318.75,320.54,31685808
2020-01-31,309.51,322.68,308.29,320.93,49897096
2020-02-03,308.66,313.49,302.22,304.3,43496401
2020-02-04,318.85,319.64,313.63,315.31,34154134
2020-02-05,321.45,324.76,318.95,323.52,29706718
2020-02-06,325.21,325.22,320.26,322.57,26356385
2020-02-07,320.03,323.4,318,322.37,29421012
2020-02-10,321.55,321.55,313.85,314.18,27337215
2020-02-11,319.61,323.9,318.71,323.6,23580780
2020-02-12,327.2,327.22,321.47,321.47,28432573
2020-02-13,324.87,326.22,323.35,324.19,23686892
2020-02-14,324.95,325.98,322.85,324.74,20028447
2020-02-18,319,319.75,314.61,315.36,38190545
2020-02-19,323.62,324.57,320,320,23495991
2020-02-20,320.3,324.65,318.21,322.63,25141489
2020-02-21,313.05,320.45,310.5,318.62,32426415
2020-02-24,298.18,304.18,289.23,297.26,55548828
2020-02-25,288.08,302.53,286.13,300.95,57668364
2020-02-26,292.65,297.88,286.5,286.53,49678431
2020-02-27,273.52,286,272.96,281.1,80151381
2020-02-28,273.36,278.41,256.37,257.26,106721230
2020-03-02,298.81,301.44,277.72,282.28,85349339
2020-03-03,289.32,304,285.8,303.67,79868852
2020-03-04,302.74,303.4,293.13,296.44,54794568
2020-03-05,292.92,299.55,291.41,295.52,46893219
2020-03-06,289.03,290.82,281.23,282,56544246
2020-03-09,266.17,278.09,263,263.75,71686208
2020-03-10,285.34,286.44,269.37,277.14,71322520
2020-03-11,275.43,281.22,271.86,277.39,64094970
2020-03-12,248.23,270,248,255.94,104618517
2020-03-13,277.97,279.92,252.95,264.89,92683032
2020-03-16,242.21,259.08,240,241.95,80605865
2020-03-17,252.86,257.61,238.4,247.51,81013965
2020-03-18,246.67,250,237.12,239.77,75058406
2020-03-19,244.78,252.84,242.61,247.39,67964255
2020-03-20,229.24,251.83,228,247.18,100423346
2020-03-23,224.37,228.5,212.61,228.08,84188208
2020-03-24,246.88,247.69,234.3,236.36,71882773
2020-03-25,245.52,258.25,244.3,250.75,75900510
2020-03-26,258.44,258.68,246.36,246.52,63140169
2020-03-27,247.74,255.87,247.05,252.75,51054153
2020-03-30,254.81,255.52,249.4,250.74,41994110
2020-03-31,254.29,262.49,252,255.6,49250501
2020-04-01,240.91,248.72,239.13,246.5,44054638
2020-04-02,244.93,245.15,236.9,240.34,41483493
2020-04-03,241.41,245.7,238.97,242.8,32470017
2020-04-06,262.47,263.11,249.38,250.9,50455071
2020-04-07,259.43,271.7,259,270.8,50721831
2020-04-08,266.07,267.37,261.23,262.74,42223821
2020-04-09,267.99,270.07,264.7,268.7,40529123
2020-04-13,273.25,273.7,265.83,268.31,32755731
2020-04-14,287.05,288.25,278.05,280,48748672
2020-04-15,284.43,286.33,280.63,282.4,32788641
2020-04-16,286.69,288.2,282.35,287.38,39281290
2020-04-17,282.8,286.95,276.86,284.69,53812478
2020-04-20,276.93,281.68,276.85,277.95,32503750
2020-04-21,268.37,277.25,265.43,276.28,45247893
2020-04-22,276.1,277.9,272.2,273.61,29264342
2020-04-23,275.03,281.75,274.87,275.87,31203582
2020-04-24,282.97,283.01,277,277.2,31627183
2020-04-27,283.17,284.54,279.95,281.8,29271893
2020-04-28,278.58,285.83,278.2,285.08,28001187
2020-04-29,287.73,289.67,283.89,284.73,34320204
2020-04-30,293.8,294.53,288.35,289.96,45765968
2020-05-01,289.07,299,285.85,286.25,60154175
2020-05-04,293.16,293.69,286.32,289.17,33391986
2020-05-05,297.56,301,294.46,295.06,36937795
2020-05-06,300.63,303.24,298.87,300.46,35583438
2020-05-07,303.74,305.17,301.97,303.22,28803764
2020-05-08,310.13,310.35,304.29,305.64,33511985
2020-05-11,315.01,317.05,307.24,308.1,36486561
2020-05-12,311.41,319.69,310.91,317.83,40575263
2020-05-13,307.65,315.95,303.21,312.15,50155639
2020-05-14,309.54,309.79,301.53,304.51,39732269
2020-05-15,307.71,307.9,300.21,300.35,41587094
2020-05-18,314.96,316.5,310.32,313.17,33843125
2020-05-19,313.14,318.52,313.01,315.03,25432385
2020-05-20,319.23,319.52,316.52,316.68,27876215
2020-05-21,316.85,320.89,315.87,318.66,25672211
2020-05-22,318.89,319.23,315.35,315.77,20450754
2020-05-26,316.73,324.24,316.5,323.5,31380454
2020-05-27,318.11,318.71,313.09,316.14,28236274
2020-05-28,318.25,323.44,315.63,316.77,33449103
2020-05-29,317.94,321.15,316.47,319.25,38399532
2020-06-01,321.85,322.35,317.21,317.75,20254653
2020-06-02,323.34,323.44,318.93,320.75,21910704
2020-06-03,325.12,326.2,322.3,324.66,26122804
2020-06-04,322.32,325.62,320.78,324.39,21890091
2020-06-05,331.5,331.75,323.23,323.35,34312550
2020-06-08,333.46,333.6,327.32,330.25,23913634
2020-06-09,343.99,345.61,332.01,332.14,36928091
2020-06-10,352.84,354.77,346.09,347.9,41662938
2020-06-11,335.9,351.06,335.48,349.31,50415613
2020-06-12,338.8,347.8,334.22,344.72,50036513
2020-06-15,342.99,345.68,332.58,333.25,34702230
2020-06-16,352.08,353.2,344.72,351.46,41357182
2020-06-17,351.59,355.4,351.09,355.15,28601626
2020-06-18,351.73,353.45,349.22,351.41,24205096
2020-06-19,349.72,356.56,345.15,354.64,66118952
2020-06-22,358.87,359.46,351.15,351.34,33861316
2020-06-23,366.53,372.38,362.27,364,53038869
2020-06-24,360.06,368.79,358.52,365,48155849
2020-06-25,364.84,365,357.57,360.7,34380628
2020-06-26,353.63,365.32,353.02,364.41,51314211
2020-06-29,361.78,362.1736,351.28,353.25,32661519
2020-06-30,364.8,365.98,360,360.08,35055821
2020-07-01,364.11,367.36,363.91,365.12,27690454
2020-07-02,364.11,370.47,363.64,367.85,28814516
2020-07-06,373.85,375.78,369.87,370,29745936
2020-07-07,372.69,378.62,372.23,375.41,28206999
2020-07-08,381.37,381.5,376.36,376.72,29274479
2020-07-09,383.01,385.27,378.69,385.05,31420357
2020-07-10,383.68,383.92,378.82,381.34,22564330
2020-07-13,381.91,399.82,381.03,389.06,47913079
2020-07-14,388.23,389.02,375.51,379.36,42748119
2020-07-15,390.9,396.99,385.96,395.96,38306874
2020-07-16,386.09,389.62,383.62,386.25,27645927
2020-07-17,385.31,388.59,383.36,387.95,23046755
2020-07-20,393.43,394,384.25,385.67,22397208
2020-07-21,388,397,386.97,396.69,25627347
2020-07-22,389.09,391.9,386.41,386.77,22250413
2020-07-23,371.38,388.31,368.039,387.9935,49251108
2020-07-24,370.46,371.88,356.58,363.95,46359716
2020-07-27,379.24,379.62,373.92,374.84,30303548
2020-07-28,373.01,378.1986,372.99,377.47,25906375
2020-07-29,380.16,380.92,374.85,375,22582314
2020-07-30,384.76,385.19,375.07,376.75,39532505
2020-07-31,425.04,425.66,403.3,411.535,93573867
2020-08-03,435.75,446.5457,431.57,432.8,77037847
2020-08-04,438.66,443.16,433.55,436.53,43198092
2020-08-05,440.25,441.57,435.59,437.51,30497988
2020-08-06,455.61,457.65,439.19,441.62,50607225
2020-08-07,444.45,454.7,441.17,452.82,49511403
2020-08-10,450.91,455.1,440,450.4,53100856
2020-08-11,437.5,449.93,436.4267,447.875,46975594
2020-08-12,452.04,453.1,441.19,441.99,41486205
2020-08-13,460.04,464.17,455.71,457.72,52520516
2020-08-14,459.63,460,452.18,459.315,41391302
2020-08-17,458.43,464.35,455.8501,464.25,29431414
2020-08-18,462.25,464,456.03,457.41,26408385
2020-08-19,462.83,468.65,462.44,463.933,36384502
2020-08-20,473.1,473.568,462.9335,463,31726797
2020-08-21,497.48,499.472,477,477.05,84513660
2020-08-24,503.43,515.14,495.745,514.79,86484442
2020-08-25,499.3,500.7172,492.21,498.79,52873947
2020-08-26,506.09,507.97,500.33,504.7165,40755567
2020-08-27,500.04,509.94,495.33,508.57,38888096
2020-08-28,499.23,505.77,498.31,504.05,46907479
2020-08-31,129.04,131,126,127.58,223505733
2020-09-01,134.18,134.8,130.53,132.76,152470142
2020-09-02,131.4,137.98,127,137.59,200118991
2020-09-03,120.88,128.84,120.5,126.91,257599640
2020-09-04,120.96,123.7,110.89,120.07,332607163
2020-09-08,112.82,118.99,112.68,113.95,231366563
2020-09-09,117.32,119.14,115.26,117.26,176940455
2020-09-10,113.49,120.5,112.5,120.36,182274391
2020-09-11,112,115.23,110,114.57,180860325
